,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13003,267,TRANSFER,1654055.02,C656737839,1654055.02,0.0,C679697619,0.0,0.0,1,0
13004,267,CASH_OUT,1654055.02,C1415942962,1654055.02,0.0,C1560476015,2165407.21,3819462.24,1,0
13005,267,TRANSFER,37669.14,C894928448,37669.14,0.0,C759753598,0.0,0.0,1,0
13006,267,CASH_OUT,37669.14,C689652584,37669.14,0.0,C1429618952,30613.05,68282.19,1,0
13007,267,TRANSFER,1259972.05,C1376942715,1259972.05,0.0,C2065571407,0.0,0.0,1,0
13008,267,CASH_OUT,1259972.05,C34669329,1259972.05,0.0,C1107140692,0.0,1259972.05,1,0
13009,267,TRANSFER,2926854.05,C1370085660,2926854.05,0.0,C1118723895,0.0,0.0,1,0
13010,267,CASH_OUT,2926854.05,C2122806908,2926854.05,0.0,C1546411648,0.0,2926854.05,1,0
13011,268,TRANSFER,2219475.13,C1998076777,2219475.13,0.0,C1122874566,0.0,0.0,1,0
13012,268,CASH_OUT,2219475.13,C10511157,2219475.13,0.0,C830333385,589145.32,2808620.45,1,0
13013,268,TRANSFER,1070857.97,C526265092,1070857.97,0.0,C217951439,0.0,0.0,1,0
13014,268,CASH_OUT,1070857.97,C1513064965,1070857.97,0.0,C1686203571,0.0,1070857.97,1,0
13015,268,TRANSFER,754874.26,C390809517,754874.26,0.0,C1817850202,0.0,0.0,1,0
13016,268,CASH_OUT,754874.26,C1233845935,754874.26,0.0,C899674207,0.0,754874.26,1,0
13017,269,TRANSFER,10000000.0,C1014298205,13042111.54,3042111.54,C668046170,0.0,0.0,1,0
13018,269,CASH_OUT,10000000.0,C697650903,10000000.0,0.0,C2108353776,0.0,10000000.0,1,0
13019,269,TRANSFER,3042111.54,C1680736871,3042111.54,0.0,C880626783,0.0,0.0,1,0
13020,269,CASH_OUT,3042111.54,C2052061131,3042111.54,0.0,C1761711704,3574837.72,6616949.26,1,0
13021,269,TRANSFER,676882.33,C1627918307,676882.33,0.0,C1636966593,0.0,0.0,1,0
13022,269,CASH_OUT,676882.33,C99220125,676882.33,0.0,C1618535858,0.0,676882.33,1,0
13023,269,TRANSFER,48412.47,C1804135110,48412.47,0.0,C1940873838,0.0,0.0,1,0
13024,269,CASH_OUT,48412.47,C1388837580,48412.47,0.0,C685030137,359164.1,407576.58,1,0
13025,269,TRANSFER,32527.0,C1930526816,32527.0,0.0,C1608920091,0.0,0.0,1,0
13026,269,CASH_OUT,32527.0,C963027341,32527.0,0.0,C1041024093,77934.8,110461.8,1,0
13027,269,TRANSFER,1314897.11,C353673917,1314897.11,0.0,C1556017214,0.0,0.0,1,0
13028,269,CASH_OUT,1314897.11,C2028485449,1314897.11,0.0,C1970513105,0.0,1314897.11,1,0
13029,269,TRANSFER,278619.91,C117810868,278619.91,0.0,C1738568883,0.0,0.0,1,0
13030,269,CASH_OUT,278619.91,C191042832,278619.91,0.0,C302294633,707791.17,986411.08,1,0
13031,270,TRANSFER,757422.83,C318040241,757422.83,0.0,C995250059,0.0,0.0,1,0
13032,270,CASH_OUT,757422.83,C521408654,757422.83,0.0,C1512688061,1557751.33,2315174.16,1,0
13033,270,TRANSFER,134623.95,C1664606481,134623.95,0.0,C1000039615,0.0,0.0,1,0
13034,270,CASH_OUT,134623.95,C887694892,134623.95,0.0,C159277723,731682.46,866306.41,1,0
13035,270,TRANSFER,144731.73,C23978336,144731.73,0.0,C1766457372,0.0,0.0,1,0
13036,270,CASH_OUT,144731.73,C1044513187,144731.73,0.0,C389065516,1259174.4,1403906.14,1,0
13037,270,TRANSFER,79712.37,C1646350355,79712.37,0.0,C701219396,0.0,0.0,1,0
13038,270,CASH_OUT,79712.37,C520405565,79712.37,0.0,C290202639,1193902.33,1273614.71,1,0
13039,270,TRANSFER,1998327.96,C1905022556,1998327.96,0.0,C279654004,0.0,0.0,1,0
13040,270,CASH_OUT,1998327.96,C1609371351,1998327.96,0.0,C617888697,400903.94,2399231.91,1,0
13041,270,TRANSFER,14992.14,C925134065,14992.14,0.0,C1757598776,0.0,0.0,1,0
13042,270,CASH_OUT,14992.14,C243815682,14992.14,0.0,C1575356440,23867.57,38859.72,1,0
13043,270,TRANSFER,395531.72,C497404985,395531.72,0.0,C1272345661,0.0,0.0,1,0
13044,270,CASH_OUT,395531.72,C705295084,395531.72,0.0,C657474312,0.0,395531.72,1,0
13045,270,TRANSFER,201511.93,C1046364344,201511.93,0.0,C1582493595,0.0,0.0,1,0
13046,270,CASH_OUT,201511.93,C1924280884,201511.93,0.0,C1283027953,0.0,201511.93,1,0
13047,271,TRANSFER,2271674.66,C1103494239,2271674.66,0.0,C416462822,0.0,0.0,1,0
13048,271,CASH_OUT,2271674.66,C616491033,2271674.66,0.0,C324653076,69174.67,2340849.33,1,0
13049,271,TRANSFER,642364.74,C1813153162,642364.74,0.0,C1755920310,0.0,0.0,1,0
13050,271,CASH_OUT,642364.74,C790384924,642364.74,0.0,C348795905,0.0,642364.74,1,0
13051,271,TRANSFER,64319.46,C444350674,64319.46,0.0,C915237822,0.0,0.0,1,0
13052,271,CASH_OUT,64319.46,C1525181002,64319.46,0.0,C2001058304,2534371.99,2598691.45,1,0
13053,271,TRANSFER,279776.54,C573479496,279776.54,0.0,C809970708,0.0,0.0,1,0
13054,271,CASH_OUT,279776.54,C1870117792,279776.54,0.0,C225616697,0.0,279776.54,1,0
13055,271,TRANSFER,5926745.36,C393546828,5926745.36,0.0,C516790131,0.0,0.0,1,0
13056,271,CASH_OUT,5926745.36,C240557778,5926745.36,0.0,C340123117,2380392.38,8307137.74,1,0
13057,271,TRANSFER,1621056.88,C1492957578,1621056.88,0.0,C296774789,0.0,0.0,1,0
13058,271,CASH_OUT,1621056.88,C168076174,1621056.88,0.0,C735369165,511091.84,2132148.72,1,0
13059,272,TRANSFER,177022.52,C892131822,177022.52,0.0,C844865785,0.0,0.0,1,0
13060,272,CASH_OUT,177022.52,C255226263,177022.52,0.0,C670534331,769094.97,946117.49,1,0
13061,272,TRANSFER,580673.57,C851163410,580673.57,0.0,C266966144,0.0,0.0,1,0
13062,272,CASH_OUT,580673.57,C495744024,580673.57,0.0,C142420286,374132.53,954806.1,1,0
13063,272,TRANSFER,5141769.94,C41354044,5141769.94,0.0,C1312570862,0.0,0.0,1,0
13064,272,CASH_OUT,5141769.94,C404738794,5141769.94,0.0,C1742374536,0.0,5141769.94,1,0
13065,272,TRANSFER,253672.83,C1443107751,253672.83,0.0,C1668585491,0.0,0.0,1,0
13066,272,CASH_OUT,253672.83,C1723448657,253672.83,0.0,C413656586,0.0,253672.83,1,0
13067,272,TRANSFER,1061353.33,C1550662745,1061353.33,0.0,C1094321538,0.0,0.0,1,0
13068,272,CASH_OUT,1061353.33,C981675452,1061353.33,0.0,C679318933,520498.51,1581851.84,1,0
13069,272,TRANSFER,166972.46,C1290569824,166972.46,0.0,C771431962,0.0,0.0,1,0
13070,272,CASH_OUT,166972.46,C1729423257,166972.46,0.0,C1949981498,9314.02,176286.48,1,0
13071,273,TRANSFER,159106.12,C1424958936,159106.12,0.0,C1471537489,0.0,0.0,1,0
13072,273,CASH_OUT,159106.12,C136426142,159106.12,0.0,C323730843,0.0,159106.12,1,0
13073,273,TRANSFER,95235.46,C727037964,95235.46,0.0,C2000632199,0.0,0.0,1,0
13074,273,CASH_OUT,95235.46,C1020268899,95235.46,0.0,C924123297,5736.45,100971.91,1,0
13075,273,TRANSFER,76642.85,C1199647031,76642.85,0.0,C2036177747,0.0,0.0,1,0
13076,273,CASH_OUT,76642.85,C1404020862,76642.85,0.0,C1564124354,1497980.41,1574623.26,1,0
13077,273,TRANSFER,3738574.9,C1811872528,3738574.9,0.0,C546465873,0.0,0.0,1,0
13078,273,CASH_OUT,3738574.9,C1873441718,3738574.9,0.0,C1052470250,124080.87,3862655.77,1,0
13079,273,TRANSFER,103078.52,C1724879922,103078.52,0.0,C728668261,0.0,0.0,1,0
13080,273,CASH_OUT,103078.52,C1792169870,103078.52,0.0,C858355764,0.0,103078.52,1,0
13081,273,TRANSFER,296212.67,C933352682,296212.67,0.0,C796842245,0.0,0.0,1,0
13082,273,CASH_OUT,296212.67,C1654886923,296212.67,0.0,C1932157350,88494.23,384706.9,1,0
13083,273,TRANSFER,4574246.75,C1947336797,4574246.75,0.0,C418157803,0.0,0.0,1,0
13084,273,CASH_OUT,4574246.75,C441939747,4574246.75,0.0,C217088344,0.0,4574246.75,1,0
13085,273,TRANSFER,601494.61,C847336008,601494.61,0.0,C1251618677,0.0,0.0,1,0
13086,273,CASH_OUT,601494.61,C1113436018,601494.61,0.0,C1251576610,0.0,601494.61,1,0
13087,273,TRANSFER,2230432.56,C49877168,2230432.56,0.0,C1235148349,0.0,0.0,1,0
13088,273,CASH_OUT,2230432.56,C227395466,2230432.56,0.0,C1510391871,0.0,2230432.56,1,0
13089,273,TRANSFER,27059.86,C744161547,27059.86,0.0,C720253622,0.0,0.0,1,0
13090,273,CASH_OUT,27059.86,C1750640057,27059.86,0.0,C139184111,361553.44,388613.29,1,0
13091,274,TRANSFER,379057.93,C1259154516,379057.93,0.0,C605861761,0.0,0.0,1,0
13092,274,CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,1,0
13093,274,TRANSFER,70753.9,C1183327640,70753.9,0.0,C290062990,0.0,0.0,1,0
13094,274,CASH_OUT,70753.9,C1421336308,70753.9,0.0,C1662149928,0.0,70753.9,1,0
13095,274,TRANSFER,529659.95,C1058371730,529659.95,0.0,C1045155067,0.0,0.0,1,0
13096,274,CASH_OUT,529659.95,C554382574,529659.95,0.0,C1058336842,333075.03,862734.98,1,0
13097,274,TRANSFER,131594.12,C965792626,131594.12,0.0,C896468474,0.0,0.0,1,0
13098,274,CASH_OUT,131594.12,C1492492778,131594.12,0.0,C570708188,0.0,131594.12,1,0
13099,274,TRANSFER,188441.76,C194292949,188441.76,0.0,C182280764,0.0,0.0,1,0
13100,274,CASH_OUT,188441.76,C715880605,188441.76,0.0,C1214261150,7551194.23,7739635.99,1,0
13101,274,TRANSFER,2274566.61,C1462703827,2274566.61,0.0,C961774996,0.0,0.0,1,0
13102,274,CASH_OUT,2274566.61,C362452126,2274566.61,0.0,C1985999765,0.0,2274566.61,1,0
13103,274,TRANSFER,5052211.09,C39195818,5052211.09,0.0,C717479366,0.0,0.0,1,0
13104,274,CASH_OUT,5052211.09,C253761308,5052211.09,0.0,C232278551,6890050.56,11942261.64,1,0
13105,274,TRANSFER,24279.32,C1174268918,24279.32,0.0,C1953342406,0.0,0.0,1,0
13106,274,CASH_OUT,24279.32,C227922005,24279.32,0.0,C21837280,0.0,24279.32,1,0
13107,274,TRANSFER,49210.21,C10982843,49210.21,0.0,C803239144,0.0,0.0,1,0
13108,274,CASH_OUT,49210.21,C1587381716,49210.21,0.0,C228027702,0.0,49210.21,1,0
13109,274,TRANSFER,982414.06,C837087174,982414.06,0.0,C2003416160,0.0,0.0,1,0
13110,274,CASH_OUT,982414.06,C281479258,982414.06,0.0,C1702975,536.68,982950.73,1,0
13111,275,TRANSFER,21323.28,C498498940,21323.28,0.0,C490070900,0.0,0.0,1,0
13112,275,CASH_OUT,21323.28,C2064037751,21323.28,0.0,C1616552255,0.0,21323.28,1,0
13113,275,TRANSFER,1436.38,C1462369015,1436.38,0.0,C204541509,0.0,0.0,1,0
13114,275,CASH_OUT,1436.38,C765019511,1436.38,0.0,C1267603990,0.0,1436.38,1,0
13115,275,TRANSFER,513082.74,C1314353010,513082.74,0.0,C1426875642,0.0,0.0,1,0
13116,275,CASH_OUT,513082.74,C1294288160,513082.74,0.0,C1140210219,32452.79,545535.53,1,0
13117,275,TRANSFER,4162555.99,C1124374325,4162555.99,0.0,C460771007,0.0,0.0,1,0
13118,275,CASH_OUT,4162555.99,C877487404,4162555.99,0.0,C1753867292,147043.26,4309599.25,1,0
13119,275,TRANSFER,2607790.58,C1448180572,2607790.58,0.0,C669935594,0.0,0.0,1,0
13120,275,CASH_OUT,2607790.58,C234957990,2607790.58,0.0,C1475995578,7640097.83,10247888.41,1,0
13121,276,TRANSFER,124696.98,C1384810347,124696.98,0.0,C1897996177,0.0,0.0,1,0
13122,276,CASH_OUT,124696.98,C34452419,124696.98,0.0,C390493642,8717728.23,8842425.21,1,0
13123,276,TRANSFER,2246118.53,C1389870393,2246118.53,0.0,C745454492,0.0,0.0,1,0
13124,276,CASH_OUT,2246118.53,C1825605932,2246118.53,0.0,C822066250,0.0,2246118.53,1,0
13125,276,TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,1,0
13126,276,CASH_OUT,2554948.41,C805776817,2554948.41,0.0,C52020613,0.0,2554948.41,1,0
13127,276,TRANSFER,321465.0,C1409640196,321465.0,0.0,C351250404,0.0,0.0,1,0
13128,276,CASH_OUT,321465.0,C671609278,321465.0,0.0,C1088272882,377792.79,699257.79,1,0
13129,276,TRANSFER,1567591.24,C1295443216,1567591.24,0.0,C1682101725,0.0,0.0,1,0
13130,276,CASH_OUT,1567591.24,C808430979,1567591.24,0.0,C1601875596,822753.07,2390344.31,1,0
13131,277,TRANSFER,342988.79,C1522760202,342988.79,0.0,C509783164,0.0,0.0,1,0
13132,277,CASH_OUT,342988.79,C671195185,342988.79,0.0,C534450882,0.0,342988.79,1,0
13133,277,TRANSFER,226804.13,C1004336210,226804.13,0.0,C2087942542,0.0,0.0,1,0
13134,277,CASH_OUT,226804.13,C1689100758,226804.13,0.0,C689972990,364697.02,736003.89,1,0
13135,277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,1,0
13136,277,CASH_OUT,149656.36,C1489954712,149656.36,0.0,C1401311936,42797.0,192453.36,1,0
13137,277,TRANSFER,191427.4,C395023156,191427.4,0.0,C1879166409,0.0,0.0,1,0
13138,277,CASH_OUT,191427.4,C353769887,191427.4,0.0,C131129476,1248290.65,1439718.05,1,0
13139,277,TRANSFER,2392482.86,C1015599837,2392482.86,0.0,C1814093957,0.0,0.0,1,0
13140,277,CASH_OUT,2392482.86,C1970217984,2392482.86,0.0,C1229385284,2414558.13,4807040.99,1,0
13141,277,TRANSFER,242678.33,C688368548,242678.33,0.0,C31250082,0.0,0.0,1,0
13142,277,CASH_OUT,242678.33,C874866527,242678.33,0.0,C1141476786,812517.66,1055196.0,1,0
13143,277,TRANSFER,621387.64,C1520262404,621387.64,0.0,C622056239,0.0,0.0,1,0
13144,277,CASH_OUT,621387.64,C1236437797,621387.64,0.0,C1300584821,85132.75,706520.39,1,0
13145,278,TRANSFER,89303.18,C1484193833,89303.18,0.0,C91936186,0.0,0.0,1,0
13146,278,CASH_OUT,89303.18,C1076967657,89303.18,0.0,C1033435572,131088.75,220391.93,1,0
13147,278,TRANSFER,240580.4,C338881900,240580.4,0.0,C738144053,0.0,0.0,1,0
13148,278,CASH_OUT,240580.4,C412010733,240580.4,0.0,C265543802,0.0,240580.4,1,0
13149,279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,1,0
13150,279,CASH_OUT,601222.02,C158423386,601222.02,0.0,C1536033650,0.0,601222.02,1,0
13151,279,TRANSFER,144044.35,C500782163,144044.35,0.0,C1678225992,0.0,0.0,1,0
13152,279,CASH_OUT,144044.35,C362205540,144044.35,0.0,C1641586450,0.0,144044.35,1,0
13153,279,TRANSFER,231161.48,C2098770464,231161.48,0.0,C563164631,0.0,0.0,1,0
13154,279,CASH_OUT,231161.48,C1416902922,231161.48,0.0,C103115426,0.0,231161.48,1,0
13155,279,TRANSFER,98897.07,C1819955276,98897.07,0.0,C1376329806,0.0,0.0,1,0
13156,279,CASH_OUT,98897.07,C1955555137,98897.07,0.0,C1535626226,497573.39,596470.46,1,0
13157,279,TRANSFER,345533.89,C548836195,345533.89,0.0,C219662261,0.0,0.0,1,0
13158,279,CASH_OUT,345533.89,C370789557,345533.89,0.0,C148096714,501951.83,847485.72,1,0
13159,279,TRANSFER,145982.36,C1538706817,145982.36,0.0,C1455294114,0.0,0.0,1,0
13160,279,CASH_OUT,145982.36,C1179343687,145982.36,0.0,C517557051,800.0,0.0,1,0
13161,279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1,0
13162,279,CASH_OUT,10000000.0,C1214015158,10000000.0,0.0,C2110157840,0.0,10000000.0,1,0
13163,279,TRANSFER,10000000.0,C339144629,20536624.41,10536624.41,C447852930,0.0,0.0,1,0
13164,279,CASH_OUT,10000000.0,C951363139,10000000.0,0.0,C241707602,0.0,10000000.0,1,0
13165,279,TRANSFER,10000000.0,C898870268,10536624.41,536624.41,C1236804041,0.0,0.0,1,0
13166,279,CASH_OUT,10000000.0,C517014062,10000000.0,0.0,C473496930,540392.1,10540392.1,1,0
13167,279,TRANSFER,536624.41,C1035541766,536624.41,536624.41,C1100697970,0.0,0.0,1,1
13168,279,CASH_OUT,0.0,C539112012,0.0,0.0,C1106468520,538547.63,538547.63,1,0
13169,279,TRANSFER,697226.2,C647787340,697226.2,0.0,C1915139029,0.0,0.0,1,0
13170,279,CASH_OUT,697226.2,C853309342,697226.2,0.0,C643624257,4172268.59,4869494.79,1,0
13171,280,TRANSFER,475854.04,C881015352,475854.04,0.0,C1335953654,0.0,0.0,1,0
13172,280,CASH_OUT,475854.04,C660472493,475854.04,0.0,C1603157769,139286.33,615140.37,1,0
13173,280,TRANSFER,268762.37,C2005257689,268762.37,0.0,C1802416227,0.0,0.0,1,0
13174,280,CASH_OUT,268762.37,C213790449,268762.37,0.0,C911599712,864874.76,1133637.14,1,0
13175,281,TRANSFER,54235.7,C725405279,54235.7,0.0,C2020386791,0.0,0.0,1,0
13176,281,CASH_OUT,54235.7,C898552679,54235.7,0.0,C1969225780,0.0,54235.7,1,0
13177,281,TRANSFER,204778.86,C124602239,204778.86,0.0,C1687616355,0.0,0.0,1,0
13178,281,CASH_OUT,204778.86,C1378620368,204778.86,0.0,C1541299335,1325029.54,1529808.39,1,0
13179,281,TRANSFER,7133.97,C157969279,7133.97,0.0,C1713731029,0.0,0.0,1,0
13180,281,CASH_OUT,7133.97,C1197449290,7133.97,0.0,C1092639004,123209.16,130343.13,1,0
13181,281,TRANSFER,5393228.23,C454501295,5393228.23,0.0,C1258227821,0.0,0.0,1,0
13182,281,CASH_OUT,5393228.23,C651730161,5393228.23,0.0,C882871292,991276.94,6384505.17,1,0
13183,281,TRANSFER,1030417.74,C1060613319,1030417.74,0.0,C1653587362,0.0,0.0,1,0
13184,281,CASH_OUT,1030417.74,C1500009160,1030417.74,0.0,C1683886957,0.0,1030417.74,1,0
13185,281,TRANSFER,441892.92,C1660730946,441892.92,0.0,C1069601920,0.0,0.0,1,0
13186,281,CASH_OUT,441892.92,C229723473,441892.92,0.0,C605036987,350202.17,792095.1,1,0
13187,281,TRANSFER,2554662.97,C325102191,2554662.97,0.0,C1742243055,0.0,0.0,1,0
13188,281,CASH_OUT,2554662.97,C606408866,2554662.97,0.0,C1601170327,2399641.18,4954304.15,1,0
13189,281,TRANSFER,556720.82,C1352632732,556720.82,0.0,C1169865879,0.0,0.0,1,0
13190,281,CASH_OUT,556720.82,C1521556505,556720.82,0.0,C1224252499,2525193.48,3081914.29,1,0
13191,281,TRANSFER,574072.72,C844803674,574072.72,0.0,C958694427,0.0,0.0,1,0
13192,281,CASH_OUT,574072.72,C268648521,574072.72,0.0,C2101174402,963.84,575036.56,1,0
13193,282,TRANSFER,371669.59,C686471933,371669.59,0.0,C173311273,0.0,0.0,1,0
13194,282,CASH_OUT,371669.59,C1778038801,371669.59,0.0,C1836007959,1636.52,373306.12,1,0
13195,282,TRANSFER,17428.0,C1472963046,17428.0,0.0,C269798129,0.0,0.0,1,0
13196,282,CASH_OUT,17428.0,C1544110341,17428.0,0.0,C1942661971,93625.57,285154.96,1,0
13197,282,TRANSFER,481.9,C2008721842,481.9,0.0,C1886648323,0.0,0.0,1,0
13198,282,CASH_OUT,481.9,C1550404479,481.9,0.0,C1582825770,0.0,481.9,1,0
13199,282,TRANSFER,8091.78,C680495878,8091.78,0.0,C958080037,0.0,0.0,1,0
13200,282,CASH_OUT,8091.78,C1510812683,8091.78,0.0,C637384510,272960.57,281052.35,1,0
13201,282,TRANSFER,16296.46,C826788482,16296.46,0.0,C260162600,0.0,0.0,1,0
13202,282,CASH_OUT,16296.46,C1171189055,16296.46,0.0,C1751518274,0.0,16296.46,1,0
13203,282,TRANSFER,140523.4,C730675323,140523.4,0.0,C160013718,0.0,0.0,1,0
13204,282,CASH_OUT,140523.4,C463234181,140523.4,0.0,C1418628619,25108.13,165631.53,1,0
13205,282,TRANSFER,1564952.45,C629586313,1564952.45,0.0,C1455441371,0.0,0.0,1,0
13206,282,CASH_OUT,1564952.45,C1236734783,1564952.45,0.0,C2102471265,0.0,1564952.45,1,0
13207,282,TRANSFER,1709224.02,C1652182043,1709224.02,0.0,C1794027928,0.0,0.0,1,0
13208,282,CASH_OUT,1709224.02,C1858035274,1709224.02,0.0,C915489737,58103.22,1767327.24,1,0
13209,282,TRANSFER,181647.66,C54761777,181647.66,0.0,C1435233045,0.0,0.0,1,0
13210,282,CASH_OUT,181647.66,C456239358,181647.66,0.0,C444447676,159001.95,340649.62,1,0
13211,283,TRANSFER,101515.68,C295983306,101515.68,0.0,C581841724,0.0,0.0,1,0
13212,283,CASH_OUT,101515.68,C1732619853,101515.68,0.0,C113661013,0.0,101515.68,1,0
13213,283,TRANSFER,843174.04,C231514009,843174.04,0.0,C1037718749,0.0,0.0,1,0
13214,283,CASH_OUT,843174.04,C135534894,843174.04,0.0,C594998336,2972319.22,3815493.26,1,0
13215,283,TRANSFER,924912.26,C626512080,924912.26,0.0,C559962002,0.0,0.0,1,0
13216,283,CASH_OUT,924912.26,C1495769147,924912.26,0.0,C453749910,1504485.48,2429397.74,1,0
13217,283,TRANSFER,113360.8,C468244226,113360.8,0.0,C410972619,0.0,0.0,1,0
13218,283,CASH_OUT,113360.8,C1586678377,113360.8,0.0,C752204591,175345.9,288706.71,1,0
13219,284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1,0
13220,284,CASH_OUT,739584.33,C1523298482,739584.33,0.0,C1232537312,76425.35,903164.02,1,0
13221,284,TRANSFER,741277.85,C1574461768,741277.85,0.0,C16659988,0.0,0.0,1,0
13222,284,CASH_OUT,741277.85,C1679458417,741277.85,0.0,C730500505,563297.96,1126479.01,1,0
13223,284,TRANSFER,160296.55,C1890719438,160296.55,0.0,C933704571,0.0,0.0,1,0
13224,284,CASH_OUT,160296.55,C665302161,160296.55,0.0,C274241270,2195257.38,2355553.93,1,0
13225,284,TRANSFER,800115.05,C669992732,800115.05,0.0,C1306515045,0.0,0.0,1,0
13226,284,CASH_OUT,800115.05,C98533918,800115.05,0.0,C1726841955,317406.39,1117521.44,1,0
13227,284,TRANSFER,164502.06,C1521362379,164502.06,0.0,C951883743,0.0,0.0,1,0
13228,284,CASH_OUT,164502.06,C776645949,164502.06,0.0,C1837471455,252850.62,417352.68,1,0
13229,284,TRANSFER,558050.49,C1190521661,558050.49,0.0,C1567764028,0.0,0.0,1,0
13230,284,CASH_OUT,558050.49,C157484257,558050.49,0.0,C2055772170,105134.97,810052.81,1,0
13231,284,TRANSFER,830803.43,C1340873625,830803.43,0.0,C743070440,0.0,0.0,1,0
13232,284,CASH_OUT,830803.43,C1513149955,830803.43,0.0,C531342661,42598.43,873401.86,1,0
13233,284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1,0
13234,284,CASH_OUT,498747.55,C1268687725,498747.55,0.0,C1524935695,0.0,498747.55,1,0
13235,285,TRANSFER,4452001.07,C1140883229,4452001.07,0.0,C428749233,0.0,0.0,1,0
13236,285,CASH_OUT,4452001.07,C1510732148,4452001.07,0.0,C988553635,2899087.8,7351088.87,1,0
13237,285,TRANSFER,752639.78,C1934555881,752639.78,0.0,C13171795,0.0,0.0,1,0
13238,285,CASH_OUT,752639.78,C1541138179,752639.78,0.0,C810413951,290612.69,1043252.47,1,0
13239,285,TRANSFER,6249265.86,C855788158,6249265.86,0.0,C1260877050,0.0,0.0,1,0
13240,285,CASH_OUT,6249265.86,C435417424,6249265.86,0.0,C1577595866,0.0,6249265.86,1,0
13241,285,TRANSFER,212975.59,C1926292993,212975.59,0.0,C1181920109,0.0,0.0,1,0
13242,285,CASH_OUT,212975.59,C1972055697,212975.59,0.0,C796298418,1744147.16,1957122.75,1,0
13243,285,TRANSFER,411566.7,C24910757,411566.7,0.0,C1647415714,0.0,0.0,1,0
13244,285,CASH_OUT,411566.7,C1569480629,411566.7,0.0,C2034688327,0.0,411566.7,1,0
13245,285,TRANSFER,1421665.98,C1217403648,1421665.98,0.0,C483706610,0.0,0.0,1,0
13246,285,CASH_OUT,1421665.98,C467140343,1421665.98,0.0,C1583441435,0.0,1421665.98,1,0
13247,285,TRANSFER,106654.67,C836610580,106654.67,0.0,C219723061,0.0,0.0,1,0
13248,285,CASH_OUT,106654.67,C1032151084,106654.67,0.0,C297867369,46760.32,153414.99,1,0
13249,285,TRANSFER,179648.89,C1502819144,179648.89,0.0,C451429333,0.0,0.0,1,0
13250,285,CASH_OUT,179648.89,C1845243200,179648.89,0.0,C1343714931,110176.63,289825.52,1,0
13251,286,TRANSFER,103124.43,C1284973829,103124.43,0.0,C1795673999,0.0,0.0,1,0
13252,286,CASH_OUT,103124.43,C1442918145,103124.43,0.0,C911664273,0.0,103124.43,1,0
13253,286,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,1,0
13254,286,CASH_OUT,2674794.22,C372999326,2674794.22,0.0,C2116300479,1380829.87,4055624.09,1,0
13255,286,TRANSFER,132943.98,C1093499326,132943.98,0.0,C1531800097,0.0,0.0,1,0
13256,286,CASH_OUT,132943.98,C1645390284,132943.98,0.0,C1108748738,0.0,132943.98,1,0
13257,286,TRANSFER,97091.24,C1623240836,97091.24,0.0,C410264371,0.0,0.0,1,0
13258,286,CASH_OUT,97091.24,C36219059,97091.24,0.0,C1248865150,88247.71,185338.95,1,0
13259,287,TRANSFER,491847.47,C1042812790,491847.47,0.0,C610496257,0.0,0.0,1,0
13260,287,CASH_OUT,491847.47,C1237928863,491847.47,0.0,C571550397,114805.22,606652.69,1,0
13261,287,TRANSFER,712488.25,C1926307448,712488.25,0.0,C143244543,0.0,0.0,1,0
13262,287,CASH_OUT,712488.25,C564491886,712488.25,0.0,C141365964,0.0,712488.25,1,0
13263,287,TRANSFER,1796406.6,C895738872,1796406.6,0.0,C1872912414,0.0,0.0,1,0
13264,287,CASH_OUT,1796406.6,C1828168671,1796406.6,0.0,C133275555,0.0,1796406.6,1,0
13265,287,TRANSFER,223730.4,C734008057,223730.4,0.0,C1763626980,0.0,0.0,1,0
13266,287,CASH_OUT,223730.4,C2056953445,223730.4,0.0,C685901539,3375498.7,3599229.1,1,0
13267,287,TRANSFER,7109453.78,C1425726290,7109453.78,0.0,C1670108631,0.0,0.0,1,0
13268,287,CASH_OUT,7109453.78,C34310706,7109453.78,0.0,C615611865,1377347.2,8486800.98,1,0
13269,288,TRANSFER,44116.87,C642784724,44116.87,0.0,C1952007189,0.0,0.0,1,0
13270,288,CASH_OUT,44116.87,C820569216,44116.87,0.0,C1301835304,0.0,44116.87,1,0
13271,288,TRANSFER,21511.22,C1582748935,21511.22,0.0,C1311170446,0.0,0.0,1,0
13272,288,CASH_OUT,21511.22,C600840707,21511.22,0.0,C1047213176,0.0,21511.22,1,0
13273,288,TRANSFER,28636.24,C263250153,28636.24,0.0,C117997526,0.0,0.0,1,0
